Neighbourhood,Neighbourhood Latitude,Neighbour Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Reviews,User Id,Likes
Connaught Place,28.6313827,77.2197924,Pizza Hut,28.627635403478800,77.21949903789490,Pizza Place,4f228667e4b0717a666571a8,"Do have the Weekday meal here. The cheapest and the BEST! My personal fav- Simply Veg, garlic bread cheeze, pepsi :)",500fc888e4b0cb7f60e284c1,2
Connaught Place,28.6313827,77.2197924,Fa Yian,28.632793282499200,77.21718821209870,Chinese Restaurant,4bfd4ffab68d0f476592e857,brilliant value for money chinese food. like it better than bercos. fish dishes are average though,536fa01911d2228b33b8d208,5
Connaught Place,28.6313827,77.2197924,MIST,28.628720062553800,77.21629222049740,Italian Restaurant,4c5a6b61ec2520a1618b5112,The Pizza is quite good! The cheese is more of an American pizza chain than an Italian restaurant. But overall still good Pizza!,5933888cd4cc987ec10bc230,7
Connaught Place,28.6313827,77.2197924,FIRE,28.628737183341800,77.21649767623990,Indian Restaurant,50cb475be4b01c69dbc4eca3,Bad,1a21ab1c498e411929349f40,3
Connaught Place,28.6313827,77.2197924,Gola Sizzlers,28.63518246137900,77.21985990076240,BBQ Joint,511912ece4b0cd23769dc008,Everything is Punjabi style. You will forget what's Chinese. All non veg will have tandoor and masala.,5724dfbe498ee18fe7397fd3,10
Connaught Place,28.6313827,77.2197924,Biryani Paradise,28.631388,77.216448,Hyderabadi Restaurant,5685691d498eee449e7d6908,"It was delicious, very good quality and halal food (hyderabadi mutton biryani) and (hyderabadi chicken biryani ) is good too",57bb1b07498eec95a752cdc7,4
Connaught Place,28.6313827,77.2197924,Lady Baga,28.631674,77.21623,Restaurant,5881e608ac13691c906cfa3b,Bad,1a21ab1c498e411929349f40,1
Connaught Place,28.6313827,77.2197924,Caffe9,28.632799163931800,77.21655943164350,Indian Restaurant,536fb021498ea7adb35a75be,Bad,1a21ab1c498e411929349f40,1
Connaught Place,28.6313827,77.2197924,G,28.63127367409220,77.21608784410730,Indian Restaurant,4e8334e902d58d31af5b663d,Bad,1a21ab1c498e411929349f40,0
Connaught Place,28.6313827,77.2197924,Fifty9,28.63380617562760,77.21719382619490,Restaurant,4f0812e5e4b06fab18fd5ed7,Bad,1a21ab1c498e411929349f40,1
Connaught Place,28.6313827,77.2197924,SIDEWOK,28.63290564755600,77.21640223600710,Chinese Restaurant,4eeb625299119cf9ce0e3cd9,If u coming in grp 10 approximate book for round table !! It's best seating ...,4f0b05fee4b071c57819891f,4
Connaught Place,28.6313827,77.2197924,The Great Kabab Factory,28.633825870064400,77.21708715832260,Indian Restaurant,4d4c18de9bbb721eef208fa0,Bad,1a21ab1c498e411929349f40,4
Connaught Place,28.6313827,77.2197924,Paranthewala Shivaji Stadium,28.63156875374810,77.2158745062706,Snack Place,4f70aa79e4b01489bc7c7a43,Bad,1a21ab1c498e411929349f40,2
Connaught Place,28.6313827,77.2197924,China Garden,28.634342320913400,77.2173903193919,Chinese Restaurant,53c16329498e502089abc852,A fine dining Chinese restaurant. Nice ambience and food. Get 15% off by booking through Dineout and other table reservation services.,556e01f5498e040d55f4a0bf,3
Connaught Place,28.6313827,77.2197924,"Hira Sweets, CP",28.635157468979800,77.21998961294150,Diner,504b6bb7e4b011fb609eeae8,Bad,1a21ab1c498e411929349f40,1
Connaught Place,28.6313827,77.2197924,The Darzi Bar & Kitchen,28.635185,77.219436,Multicuisine Indian Restaurant,58e9209c469aef21458c8be1,Bad,1a21ab1c498e411929349f40,4
Connaught Place,28.6313827,77.2197924,Pioneer's Flavour of China,28.6351857217094,77.21940279006960,Chinese Restaurant,5052141945b0242074b24051,Good food with really good quantity.........!!!,523eaf5b11d2703357fdb9e8,3
Connaught Place,28.6313827,77.2197924,Zizo,28.635219893760000,77.22000084086730,Falafel Restaurant,53ee3191498ee7207e1a2dcb,Bad,1a21ab1c498e411929349f40,4
Connaught Place,28.6313827,77.2197924,Sandoz CP,28.632894,77.215702,North Indian Restaurant,5805038038fa153aca5f0a1c,Bad,1a21ab1c498e411929349f40,2
Berlin,52.5170365,13.3888599,Cookies Cream,52.51656861215430,13.388007784206700,Vegetarian / Vegan Restaurant,4adf61aef964a520177a21e3,If you find yourself in an alley place that looks like this then you're on the correct road. Exquisite food and service all in an very underground decor. Definitely one of the restaurants to try,57bab4e8cd10c2b6bccf60eb,371
Berlin,52.5170365,13.3888599,Ishin,52.51798579625110,13.386713577457900,Sushi Restaurant,4ba21485f964a5205fda37e3,Great Lunchspot in Mitte. Often crowded: takes a bit time until you get a table and the food is served - good thing to do: ordering directly when you are seated;) But great dishes and free green tea!,590349dce97dfb22af890cb9,436
Berlin,52.5170365,13.3888599,Crackers,52.51649507652090,13.388117551803600,Restaurant,54610138498e2db343de55ab,Vorab einen Cocktail an der Bar (mit Roter Bete). Dann weiter mit dem Tartar und der köstlichen Brioche. Im Hauptgang Wow-Risotto und lecker Seezunge. Super Service + ungewöhnlich coole Location. 1!,5795238d498e8f343a0ae75b,171
Berlin,52.5170365,13.3888599,Café Einstein,52.51710878421210,13.38582158088680,Café,4afa6086f964a520c91722e3,"Very classical café in the center of Berlin. Ordered ""Afternoon tea"" - several small sandwiches, strudel, pastry in one serving. Very satisfied. Good atmosphere and always busy place.",586689fd65ca0133fd3ee77b,760
Berlin,52.5170365,13.3888599,Gendarmerie,52.515718875674200,13.39093951929830,German Restaurant,4b0a99d8f964a520822523e3,Great venue with high ceilings. Customers are good looking. No dress code but better wear a shirt. Delicious shrimps as starter and good meat. Wide range of wine selection. Don’t take Pavlova desert.,5b8db6b0ba57b4002ce02092,147
Berlin,52.5170365,13.3888599,Bocca di Bacco,52.51505510874290,13.389163806524000,Italian Restaurant,4adcda78f964a520614621e3,Not your place if you are hungry or on a budget. If you do look for a restaurant for a special occasion than this might just be your place. People have been very friendly and food & wine was delicious,556e0b9c498e6579270c8952,196
Berlin,52.5170365,13.3888599,Café Ursprung,52.51828937830740,13.389474019724100,Café,50d72f14e4b0cc2e84b9e862,"Unusual design, concepted natural green wall, bookstore-flair, tasty, exotic & all-organic regional dishes. Handmade carrot-cake is brilliant. Highly recommended. Ideal for both chilling & business.",55478c37498ed64c85219353,62
Berlin,52.5170365,13.3888599,Borchardt,52.51498065888790,13.390415960101800,Restaurant,4adcda83f964a520be4821e3,"No matter how delicious the meals might tease you, do not leave Berlin without trying the most classic meal. The giant plate site Wiener Schnitzel with potato salad! You won't regret",537ddbf7498e7bb1762f8bf8,439
Berlin,52.5170365,13.3888599,Nante-Eck,52.516959325456000,13.38824867033400,German Restaurant,4bd9c0cce914a5932bbe57fa,Typical Berlin food like the Eisbeinsülze and the Skewer are very nice. Make a reservation for the evening.,54591058498ea2a1f18d8b30,86
Berlin,52.5170365,13.3888599,Flamingo Fresh Food Bar,52.51968887172570,13.38540212578960,Sandwich Place,4d2c7f80068e8cfa3defec4c,"Love this place for a healthy, yet delicious lunch. Get yourself a soup and sandwich and you’ll not be disappointed. Then ruin your healthy diet with an amazing pastry afterwards haha. Well worth it.",5aa615e8178a2a05d606c8a7,294
Berlin,52.5170365,13.3888599,Swing Kitchen,52.51989009321020,13.3893496304972,Vegetarian / Vegan Restaurant,5bf72d3165cdf80039d11b73,"I liked the relaxed atmosphere & the design of the place. All three of us enjoyed the food but for me it‘ll never be a replacement for a juicy, dripping burger of meat... #nooffense 😏😅😂",5df3cb5852d77700065f7b64,25
Berlin,52.5170365,13.3888599,La Banca,52.51592699702850,13.39386468406860,Italian Restaurant,545e7336498e64fe6ec50c54,"Food, wine and service is very, very good.",592ca97c06fb6063258fe055,10
Berlin,52.5170365,13.3888599,Mishba,52.51984968131130,13.388515191482700,Burrito Place,4fd86b08e4b0effb3399782e,"The burritos may not be as fancy as the ones at Dolores,  but they are tasty and cheap. Perfect lunch, if you are studying at Grimm Zentrum nearby.",542c6047498e75a37343a66f,67
Berlin,52.5170365,13.3888599,Restaurant Nolle,52.519892667038400,13.388909931878700,German Restaurant,4adcda87f964a5204a4921e3,It lies under the Friedrieschstrasse Station and the acoustics of the train moving are fantastic and give it a nice personality. Tomato soup is my favorite and I also like the Meatballs and Salads,58f374a4ca18ea5f9e5e8b0e,86
Berlin,52.5170365,13.3888599,Augustiner am Gendarmenmarkt,52.513990106984400,13.39100122726930,German Restaurant,4be303d0d27a20a116ff905b,"I saw one tip saying ""tourist trap"". Really? It's a nice place, good service and ambiance. The food, well, is delicious. You should try the pork knuckle and the sausages.",53e8d1cc498e2218fc95ae52,792
Berlin,52.5170365,13.3888599,Haferkater,52.520253,13.38803,Vegetarian / Vegan Restaurant,5ab7b7a1286fda11bdd426d3,"Excellent porridge/oatmeal in multiple variations served here. All of them delicious! Also, a few savoury options. Suitable for vegans, too",5c430808a4ba7c002cea7375,13
Berlin,52.5170365,13.3888599,Lutter & Wegner Gendarmenmarkt,52.5132109418307,13.391228914260900,German Restaurant,4adcda75f964a5209d4521e3,"Schnitzel is great and enormous - enough for two. No choice of beer, just vast variety of wines. Our waiter was great but another waiter dropped a desert on top of one of us which ruined the evening.",5ba51515bcbf7a002c7c7c24,269
Berlin,52.5170365,13.3888599,Ständige Vertretung,52.52094499956380,13.38599425958890,German Restaurant,4b505cb4f964a520552127e3,"This is not a Michelin star restaurant. But it is the best touristy German food you can have in Berlin. It's a nicely decorated one, too. Service is OK, prices are right, & you can drink Kölsch beer!",5890a7ec16f0002f44cdc3de,386
Berlin,52.5170365,13.3888599,Restaurant Coelln,52.51617555338400,13.388775337371000,Breakfast Spot,4dcf62cfd164679b8d18cb45,Bad,1a21ab1c498e411929349f40,10
Berlin,52.5170365,13.3888599,Austernbank | Gendarmerie Berlin,52.51589441813970,13.39207649230960,Restaurant,4bcf425577b29c7443bc8882,"Lunch menu serves rather small portions but (to b fair) here everything seems to come together nicely - ambience, quality of food & a fair price. A fancy place for a ""special occasion"" dinner (for 2).",555d7c07498edaa2d527a410,14
Berlin,52.5170365,13.3888599,Relish Restaurant & Bar,52.51575770750250,13.38888558783000,Restaurant,4df71358fa76511d00470b8b,"The bar platter is stellar - shishito peppers, grilled artichoke hearts,  bacon-wrapped dates, olives, jamón, and an arugula salad 💯",57f3d798498ed04aca37f1e4,6
Berlin,52.5170365,13.3888599,Block House,52.520392073923200,13.388257541653800,Steakhouse,4db46bb26a23c31a03170c66,"Tastiest out of the three we've tried so far (Karl-Marx, Budapester and this one). WAY better than the widely advised The Bird and the pretentious Midtown Grill. Definitely will come back again.",545b4d9f498eb1fbfd369610,207
Berlin,52.5170365,13.3888599,TeX-Mex Cantina,52.51975804205520,13.389886605810900,Mexican Restaurant,4b28cdeaf964a5204f9524e3,"Wide variety of typical tex-mex snacks, meals and drinks! Quality and taste seem fine for the price. Especially try their burgers! Also only place to offer Glühwein already in November :)",5460871c498ec6ad77a2c01e,56
Berlin,52.5170365,13.3888599,Zen Asian Kitchen,52.51394093670400,13.387277262692600,Asian Restaurant,57025272498e5cb40e5c333e,"Well for traveler, who is really hungry and want cheap azian breakfast or dinner it is the best choice. Huge portions, low prices. On photo soup Pho with beef on the left and shrimps on the right.",5992bfdd93bd637d9149b960,19
Berlin,52.5170365,13.3888599,Brechts,52.52110566464430,13.386405265209800,Steakhouse,4af2f0caf964a52050e921e3,"Good one! If you come here - go for MEAT. Also, there are a few nice restaurants next door",5817ae7d38facdf47e555bdc,48
Berlin,52.5170365,13.3888599,ZDF Cafe,52.51732724502540,13.38696115011950,Café,4ce3bf121594236a88d8f849,"Alles bestens, passt!",532da0a8498e366386cc3cd7,11
Berlin,52.5170365,13.3888599,Peter Pane,52.521195,13.388127,Burger Joint,56e6f680498e5021b8c11ee8,"Berlin hat bessere Burger Läden! Kein richtiges Hackfleisch, sondern gepresstes Petty. Kommt wohl, weil die Karte ewig lang ist. Lieber weiterlaufen und woanders viel bessere Burger genießen!",57d5a6a1498e6a9a95d875e9,230
Berlin,52.5170365,13.3888599,Restaurant 1687,52.51797507680310,13.384530258335900,French Restaurant,5aa6c6c6a22db77cd6ff85bd,Sehr schönes Interieur. Kreative Küche mit ausgezeichneter Qualität. Service sehr freundlich und kompetent. Könnte aufmerksamer sein. Hoffentlich halten sie das Niveau in der noch leblosen Gegend.,5b539c5a2d270e001c8330b2,4
Berlin,52.5170365,13.3888599,Gaffel Haus Berlin,52.51853203075950,13.386948108673100,Rhenisch Restaurant,4b2a8747f964a520d8aa24e3,"Lecker selbstgemachtes Cordon bleu mit Pfannengemüse und Bratkartoffeln. Lecker, nach Brauhaus - Art. Das 0,2 Kölsch kostet mittlerweile 1,90€ - alles im Rahmen denke ich.",57f55a40cd104e172deb7827,70
Berlin,52.5170365,13.3888599,Beef Grill Club By Hasir,52.51521034603740,13.394609948234600,Steakhouse,555a2c29498e3f77d2c32882,Toller Service und Ambiente,57a59d57498e71bdb15a9ff6,33
Berlin,52.5170365,13.3888599,Ristorante Il Punto,52.51885450771800,13.385569506292500,Italian Restaurant,4c4b3813c668e21e2218c5f9,"Even if ""Il Punto"" seems to be mainly frequented by business people, we - as tourists - were very warmly welcomed, even in french. The plate wasn't very big, but the gnochetti were very tasty.",51f968ca498e6b28014e6a73,18
Berlin,52.5170365,13.3888599,Dolcini,52.51375872879740,13.386736970609600,Italian Restaurant,4d400e1d46775481660754f4,Amazing food and extremely well priced. Wine comes by the glass or a 1.5L bottle,5c31f6363af988002cf72fc6,15
Berlin,52.5170365,13.3888599,Prime Kebap,52.520527,13.388519,Doner Restaurant,4f8818ace4b0af4d4c95f0f2,"Super, ich war schon zwei mal dort. Der Salat ist echt frisch und knackig. Ich bin davon begeistert. Das Fleisch schmeckt zudem auch noch sehr gut.",50ee838fe4b0984149ade99e,40
Berlin,52.5170365,13.3888599,Via Nova II,52.51972132929150,13.392233957313600,Italian Restaurant,4b3faf66f964a52029ac25e3,"Freundliche Bedienung, im Sommer mit Terrasse zum Innenhof in dem man sitzen kann. Und der Brunch an Sonn und Feiertagen ist zu empfehlen.",5700e704498e5447911a54b9,33
Berlin,52.5170365,13.3888599,Mosaik Kantine,52.51303188841920,13.39133061214910,Breakfast Spot,4cdd2c2cd549548181b945b2,"Die Suppen unbedingt probieren, günstig, gut und kostenloses Brötchen dazu",5344409311d2e09061c7f3d2,8
Berlin,52.5170365,13.3888599,Bistro am Gendarmenmarkt,52.51497044801050,13.393046213076400,German Restaurant,4b35349cf964a520382b25e3,Small and cozy bistro. Good food.,573a1277cd102e56190c2b02,16
Berlin,52.5170365,13.3888599,Charlotte & Fritz,52.514999,13.390845,Restaurant,5af1a0c0da7080002c7b1b64,"Sehr schönes Ambiente, tolles Essen und ein wunderschöner Blick zum Gendarmenmarkt!",5b55bd6ff62e09002cfa173d,5
Berlin,52.5170365,13.3888599,LE CROBAG,52.520190250694500,13.387420177459700,Bakery,4c9f4292d3c2b60c9bcbd2bc,Selten so gute Croissants gegessen! Hier kann man außerdem die Sanifair-Bons einlösen.,5648abe9498e0e0edb3cec8e,7
Berlin,52.5170365,13.3888599,Deponie Nr. 3,52.52018619641930,13.392350044196100,German Restaurant,4bcc9525b6c49c74b4fc9391,"Einfach, schlicht und gut. Perfekt um mit Freunden den Abend zu verquatschen und zu vertrinken. Das Essen ist rustikal gut, bildet ne gute Grundlage für nen langen Abend. Deponie geht immer.",5705436b498ee6303cf13f45,55
Berlin,52.5170365,13.3888599,Cantina,52.520983506603400,13.387058677202600,German Restaurant,5182a7f9498e684bcf2676f8,"vorspeisen vom neuen chef sind spannend (möhre + labneh!) und der obligatorische 🐙. hauptgänge sind sonst zu vernachlässigen, genauso wie die desserts. must drink: berlin mitte mit gin 🙌🏼🙌🏼🙌🏼😋",5db1f949966bd9000622394d,16
Berlin,52.5170365,13.3888599,Ristorante DaVinci,52.52017132163740,13.391081705501900,Italian Restaurant,4c35969166e40f472464cb8b,"Super lecker, bester Italiener am Platze, absolute Riesen Portionen, wirklich feine Produkte, lecker frisches Brot, super Lage nahe der Theater! Alles top, auch der Service!",5e03a3d9fbf09600066452cc,49
Berlin,52.5170365,13.3888599,Soya Cosplay,52.5142091771729,13.390708261216300,Chinese Restaurant,5193f4d2498e3dc20a486a7b,"Speisen zwischen raffiniert und vom Nummernchinesen, grässliches Friedrichstraßenvolk und ein Service, der nur aus Geschäftstüchtigkeit freundlich zu sein scheint. Hübsche Einrichtung ist nicht alles.",51d53d31498e823049aa0898,11
Berlin,52.5170365,13.3888599,Refugium,52.51419033173700,13.391906172037100,Restaurant,4bcb25f8fb84c9b626321e3e,"Very good location on the square, nice food, the chanterelle soupe is delicious but the service is a bit long.",5402557d498e80e093b06bb6,36
Berlin,52.5170365,13.3888599,Shan's Bistro,52.51326,13.3916445,Bistro,53286e0d498e42c9e3970a20,"Very nice terrace during the Summer time, try to enjoy the view and the drinks, don't try the food !!!",554e8cf0498ed5215ba3e0c6,34
Berlin,52.5170365,13.3888599,Berliner Kindl,52.51707627818950,13.390259020454300,Café,50db0dc3e4b07ec199198104,Salads are amazing Zz mash potato with the crispy onion on top .. oOh my God😱 killing me,5e662cde20853a0006ff7cba,6
Berlin,52.5170365,13.3888599,Tim's Bakery and Deli,52.516550985097900,13.393534512490900,Bakery,4c3d57cc7d002d7f9ab9af18,"Have a bagel or a yoghurt bowl, with some filter coffee. Espresso based drinks are overpriced for what they are. Keep in mind this is a student cafe which tends to get super busy!",572625c1498e9412c1644814,8
Berlin,52.5170365,13.3888599,Erdinger Am Gendarmenmarkt,52.51427,13.393479,German Restaurant,5cb368691953f3002ce3c67b,Currywurst mit pommes und Erdinger Weissbier. Ausgeseignet :-),5cf9113e9e3b65002cb1823d,9
Berlin,52.5170365,13.3888599,Café Konzerthaus,52.5137224,13.3926698,Café,4dc7a4487d8b14fb465ec563,"Gutes Café auf historischem Boden. Schön, bei gutem Wetter draußen zu sitzen im Schatten von Konzerthaus und Französischem Dom.",5b87916f15173e002c14f399,6
Berlin,52.5170365,13.3888599,Mare e Monti,52.51827928424690,13.39043574632260,Italian Restaurant,511e1c06e4b0f7c12730ab95,"Dalle recensioni non eravamo molto convinti, però  è stata un'esperienza positiva. Ci hanno trattato bene. Ho ordinato tagliatelle con pollo e funghi, pasta molla, ma buona. Panecaldo conolio focacce",54a5ebc6498ea1646000d873,13
Berlin,52.5170365,13.3888599,Restaurant Cum Laude,52.51855135055940,13.394509655752100,Café,4b6850c9f964a52045712be3,"Die Tandoori Pasta war lecker und sehr reichlich. Und Augustiner-Bier geht immer. Man findet es kaum: es ist, versteckt hinter Bautätigkeiten, direkt neben dem Gorki-Theater.",5aa3951161f0707107b63a59,9
Berlin,52.5170365,13.3888599,Fish Point,52.51453637761830,13.389705419540400,Seafood Restaurant,54ec9f93498ed9aa0e620ade,Bad,1a21ab1c498e411929349f40,2
Berlin,52.5170365,13.3888599,Cafeteria HU Berlin,52.51917131876530,13.392722255761800,Café,508a818fe4b032d8bd844def,Bad,1a21ab1c498e411929349f40,4
Berlin,52.5170365,13.3888599,Cafe Quartier 206,52.51356234585040,13.390043789330300,Café,50dc80a8e4b0c1f301668c2d,Bad,1a21ab1c498e411929349f40,5
Berlin,52.5170365,13.3888599,Amici am Gendarmenmarkt,52.51424530147340,13.393101794694800,Italian Restaurant,4b8a58cbf964a520666932e3,Bad,1a21ab1c498e411929349f40,79
Berlin,52.5170365,13.3888599,Café Chagall,52.52022230368550,13.39284373196950,Café,4adcda84f964a520ea4821e3,Bad,1a21ab1c498e411929349f40,27
